,latitude,longitude,borough,zipcode,spc_latin,tree_diameter,wires,sidew_crack_raise,latBin,lonBin,lonDistance,latDistance,avg_health_round,avg_health,landuseavg,numfloorsavg
2227,40.753081,-73.97202,Manhattan,10017,sophora japonica,8,0,0,40.753,-73.97200000000001,1.9999999992137418e-05,8.100000000155205e-05,2.0,2.0,5.0,23.0
2228,40.752988,-73.971798,Manhattan,10017,pyrus calleryana,3,0,0,40.753,-73.97200000000001,0.0002020000000015898,1.1999999998124622e-05,2.0,2.0,5.0,23.0
2229,40.752877,-73.971532,Manhattan,10017,gleditsia triacanthos,6,0,0,40.753,-73.97200000000001,0.0004680000000121254,0.00012300000000209366,2.0,2.0,5.0,23.0
2230,40.752877,-73.971532,Manhattan,10017,gleditsia triacanthos,7,0,0,40.753,-73.97200000000001,0.0004680000000121254,0.00012300000000209366,2.0,2.0,5.0,23.0
2231,40.752932,-73.971665,Manhattan,10017,gleditsia triacanthos,7,0,0,40.753,-73.97200000000001,0.0003350000000068576,6.799999999884676e-05,2.0,2.0,5.0,23.0
2232,40.752932,-73.971665,Manhattan,10017,sophora japonica,9,0,0,40.753,-73.97200000000001,0.0003350000000068576,6.799999999884676e-05,2.0,2.0,5.0,23.0
2233,40.752988,-73.971798,Manhattan,10017,sophora japonica,9,0,0,40.753,-73.97200000000001,0.0002020000000015898,1.1999999998124622e-05,2.0,2.0,5.0,23.0
2234,40.752988,-73.971798,Manhattan,10017,sophora japonica,12,0,0,40.753,-73.97200000000001,0.0002020000000015898,1.1999999998124622e-05,2.0,2.0,5.0,23.0
2235,40.753081,-73.97202,Manhattan,10017,sophora japonica,8,0,0,40.753,-73.97200000000001,1.9999999992137418e-05,8.100000000155205e-05,2.0,2.0,5.0,23.0
2236,40.752988,-73.971798,Manhattan,10017,gleditsia triacanthos,6,0,0,40.753,-73.97200000000001,0.0002020000000015898,1.1999999998124622e-05,2.0,2.0,5.0,23.0
2237,40.7531,-73.972066,Manhattan,10017,quercus palustris,4,0,0,40.753,-73.97200000000001,6.599999998968542e-05,0.00010000000000331966,2.0,2.0,5.0,23.0
2238,40.7531,-73.972066,Manhattan,10017,sophora japonica,4,0,0,40.753,-73.97200000000001,6.599999998968542e-05,0.00010000000000331966,2.0,2.0,5.0,23.0
2239,40.753118,-73.972109,Manhattan,10017,quercus palustris,4,0,0,40.753,-73.97200000000001,0.0001089999999948077,0.00011800000000050659,2.0,2.0,5.0,23.0
2240,40.75338265,-73.97887091,Manhattan,10017,gleditsia triacanthos,5,0,0,40.753,-73.979,0.0005490300000019488,0.00042056000000201266,2.0,2.4,5.0,27.0
2241,40.75338265,-73.97887091,Manhattan,10017,gleditsia triacanthos,3,0,0,40.753,-73.979,0.0005490300000019488,0.00042056000000201266,2.0,2.4,5.0,27.0
2242,40.75338265,-73.97887091,Manhattan,10017,gleditsia triacanthos,4,0,0,40.753,-73.979,0.0005490300000019488,0.00042056000000201266,2.0,2.4,5.0,27.0
2243,40.75338265,-73.97887091,Manhattan,10017,gleditsia triacanthos,3,0,0,40.753,-73.979,0.0005490300000019488,0.00042056000000201266,2.0,2.4,5.0,27.0
2244,40.75338265,-73.97887091,Manhattan,10017,gleditsia triacanthos,3,0,0,40.753,-73.979,0.0005490300000019488,0.00042056000000201266,2.0,2.4,5.0,27.0
2245,40.75068138,-73.97659437,Manhattan,10017,unknown dead,4,0,0,40.7505,-73.977,0.0002491600000098515,0.0001886700000000019,2.0,2.375,5.0,30.0
2246,40.75058258,-73.97666298,Manhattan,10017,gleditsia triacanthos,6,0,0,40.7505,-73.977,0.0002491600000098515,0.0001886700000000019,2.0,2.375,5.0,30.0
2247,40.75068138,-73.97659437,Manhattan,10017,gleditsia triacanthos,5,0,0,40.7505,-73.977,0.0002491600000098515,0.0001886700000000019,2.0,2.375,5.0,30.0
2248,40.75068138,-73.97659437,Manhattan,10017,gleditsia triacanthos,5,0,0,40.7505,-73.977,0.0002491600000098515,0.0001886700000000019,2.0,2.375,5.0,30.0
2249,40.75371597,-73.98706766,Manhattan,10018,pyrus calleryana,6,0,0,40.7535,-73.9875,0.00040156999999396703,0.0004502899999963006,3.0,2.75,5.0,25.0
2250,40.75371597,-73.98706766,Manhattan,10018,pyrus calleryana,2,0,0,40.7535,-73.9875,0.00040156999999396703,0.0004502899999963006,3.0,2.75,5.0,25.0
2251,40.75371597,-73.98706766,Manhattan,10018,pyrus calleryana,6,0,0,40.7535,-73.9875,0.00040156999999396703,0.0004502899999963006,3.0,2.75,5.0,25.0
2252,40.75371597,-73.98706766,Manhattan,10018,pyrus calleryana,6,0,0,40.7535,-73.9875,0.00040156999999396703,0.0004502899999963006,3.0,2.75,5.0,25.0
2253,40.766994,-73.983536,Manhattan,10019,crataegus species,4,0,0,40.767,-73.984,0.0004639999999938027,6.000000006167738e-06,2.0,2.0,4.0,50.0
2254,40.766994,-73.983536,Manhattan,10019,celtis occidentalis,5,0,0,40.767,-73.984,0.0004639999999938027,6.000000006167738e-06,2.0,2.0,4.0,50.0
2255,40.767137,-73.983875,Manhattan,10019,ginkgo biloba,6,0,0,40.767,-73.984,0.00012499999999704414,0.00013699999999516876,2.0,2.0,4.0,50.0
2256,40.767209,-73.984043,Manhattan,10019,gleditsia triacanthos,5,0,0,40.767,-73.984,4.3000000005122274e-05,0.00020899999999812735,2.0,2.0,4.0,50.0
2257,40.767209,-73.984043,Manhattan,10019,gleditsia triacanthos,5,0,0,40.767,-73.984,4.3000000005122274e-05,0.00020899999999812735,2.0,2.0,4.0,50.0
2258,40.767066,-73.983707,Manhattan,10019,sophora japonica,2,0,0,40.767,-73.984,0.00029299999999921056,6.599999999679085e-05,2.0,2.0,4.0,50.0
2259,40.767114,-73.98382,Manhattan,10019,gleditsia triacanthos,5,0,0,40.767,-73.984,0.00018000000000029104,0.00011399999999639476,2.0,2.0,4.0,50.0
2260,40.767114,-73.98382,Manhattan,10019,gleditsia triacanthos,6,0,0,40.767,-73.984,0.00018000000000029104,0.00011399999999639476,2.0,2.0,4.0,50.0
2261,40.767114,-73.98382,Manhattan,10019,ginkgo biloba,7,0,0,40.767,-73.984,0.00018000000000029104,0.00011399999999639476,2.0,2.0,4.0,50.0
2262,40.76709,-73.983762,Manhattan,10019,robinia pseudoacacia,7,0,0,40.767,-73.984,0.00023799999999596366,9.000000000014552e-05,2.0,2.0,4.0,50.0
2263,40.76702205,-73.98358135,Manhattan,10019,gleditsia triacanthos,8,0,1,40.767,-73.984,0.00020357999999021104,0.00019975999999388705,2.0,2.5,4.0,50.0
2264,40.76702205,-73.98358135,Manhattan,10019,gleditsia triacanthos,7,0,1,40.767,-73.984,0.00020357999999021104,0.00019975999999388705,2.0,2.5,4.0,50.0
2265,40.7671758,-73.98394593,Manhattan,10019,gleditsia triacanthos,8,0,0,40.767,-73.984,0.00020357999999021104,0.00019975999999388705,2.0,2.5,4.0,50.0
2266,40.7671758,-73.98394593,Manhattan,10019,gleditsia triacanthos,7,0,0,40.767,-73.984,0.00020357999999021104,0.00019975999999388705,2.0,2.5,4.0,50.0
2267,40.76702205,-73.98358135,Manhattan,10019,gleditsia triacanthos,8,0,0,40.767,-73.984,0.00020357999999021104,0.00019975999999388705,2.0,2.5,4.0,50.0
2268,40.76702205,-73.98358135,Manhattan,10019,gleditsia triacanthos,10,0,1,40.767,-73.984,0.00020357999999021104,0.00019975999999388705,2.0,2.5,4.0,50.0
2269,40.76714285,-73.98386652,Manhattan,10019,gleditsia triacanthos,6,0,1,40.767,-73.984,0.00020357999999021104,0.00019975999999388705,2.0,2.5,4.0,50.0
2270,40.7671758,-73.98394593,Manhattan,10019,ginkgo biloba,8,0,0,40.767,-73.984,0.00020357999999021104,0.00019975999999388705,2.0,2.5,4.0,50.0
2271,40.768844,-73.992467,Manhattan,10019,unknown stump ,0,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2272,40.768844,-73.992467,Manhattan,10019,celtis occidentalis,7,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2273,40.768844,-73.992467,Manhattan,10019,celtis occidentalis,5,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2274,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,13,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2275,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,11,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2276,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,12,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2277,40.768844,-73.992467,Manhattan,10019,celtis occidentalis,10,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2278,40.768844,-73.992467,Manhattan,10019,celtis occidentalis,8,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2279,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,9,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2280,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,9,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2281,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,9,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2282,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,11,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2283,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,13,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2284,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,11,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2285,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,11,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2286,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,10,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2287,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,8,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2288,40.768844,-73.992467,Manhattan,10019,unknown stump ,0,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2289,40.768844,-73.992467,Manhattan,10019,planting site,0,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2290,40.768844,-73.992467,Manhattan,10019,planting site,0,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2291,40.768844,-73.992467,Manhattan,10019,planting site,0,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2292,40.768844,-73.992467,Manhattan,10019,crataegus species,4,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2293,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,10,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2294,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,5,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2295,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,10,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2296,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,10,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2297,40.768844,-73.992467,Manhattan,10019,gleditsia triacanthos,10,0,0,40.7685,-73.9925,3.300000000194814e-05,0.00034399999999834563,3.0,2.6666666666666665,4.0,17.0
2298,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,11,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2299,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,11,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2300,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,11,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2301,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,12,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2302,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,12,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2303,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,12,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2304,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,12,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2305,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,7,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2306,40.76879882,-73.99248722,Manhattan,10019,gleditsia triacanthos,13,0,0,40.7685,-73.9925,0.00024386000001186403,0.0004158400000022766,3.0,2.782608695652174,4.0,17.0
2307,40.767065,-73.979553,Manhattan,10019,ginkgo biloba,18,0,1,40.767,-73.9795,5.2999999994085556e-05,6.49999999993156e-05,2.0,1.75,3.0,35.0
2308,40.767065,-73.979553,Manhattan,10019,ginkgo biloba,5,0,0,40.767,-73.9795,5.2999999994085556e-05,6.49999999993156e-05,2.0,1.75,3.0,35.0
2309,40.766977,-73.979331,Manhattan,10019,ginkgo biloba,6,0,0,40.767,-73.9795,0.00016899999999964166,2.300000000587943e-05,2.0,1.75,3.0,35.0
2310,40.766977,-73.979331,Manhattan,10019,ginkgo biloba,6,0,0,40.767,-73.9795,0.00016899999999964166,2.300000000587943e-05,2.0,1.75,3.0,35.0
2311,40.766889,-73.97911,Manhattan,10019,sophora japonica,5,0,0,40.767,-73.9795,0.00038999999999589363,0.00011100000000396903,2.0,1.75,3.0,35.0
2312,40.766889,-73.97911,Manhattan,10019,pyrus calleryana,4,0,0,40.767,-73.9795,0.00038999999999589363,0.00011100000000396903,2.0,1.75,3.0,35.0
2313,40.766977,-73.979331,Manhattan,10019,gleditsia triacanthos,2,0,0,40.767,-73.9795,0.00016899999999964166,2.300000000587943e-05,2.0,1.75,3.0,35.0
2314,40.766977,-73.979331,Manhattan,10019,gleditsia triacanthos,3,0,0,40.767,-73.9795,0.00016899999999964166,2.300000000587943e-05,2.0,1.75,3.0,35.0
2315,40.767065,-73.979553,Manhattan,10019,ginkgo biloba,5,0,0,40.767,-73.9795,5.2999999994085556e-05,6.49999999993156e-05,2.0,1.75,3.0,35.0
2316,40.76701314,-73.97942254,Manhattan,10019,pyrus calleryana,7,0,0,40.767,-73.9795,0.00012490000000298096,0.00040100000000364844,3.0,3.0,3.0,35.0
2317,40.76701314,-73.97942254,Manhattan,10019,tilia cordata,8,0,0,40.767,-73.9795,0.00012490000000298096,0.00040100000000364844,3.0,3.0,3.0,35.0
2318,40.76701314,-73.97942254,Manhattan,10019,tilia cordata,7,0,0,40.767,-73.9795,0.00012490000000298096,0.00040100000000364844,3.0,3.0,3.0,35.0
2319,40.76701314,-73.97942254,Manhattan,10019,pyrus calleryana,8,0,0,40.767,-73.9795,0.00012490000000298096,0.00040100000000364844,3.0,3.0,3.0,35.0
2320,40.761181,-73.98153,Manhattan,10019,pyrus calleryana,7,0,0,40.761,-73.9815,3.000000000952241e-05,0.00018099999999776628,2.0,1.6,5.0,51.0
2321,40.761181,-73.98153,Manhattan,10019,pyrus calleryana,7,0,0,40.761,-73.9815,3.000000000952241e-05,0.00018099999999776628,2.0,1.6,5.0,51.0
2322,40.761181,-73.98153,Manhattan,10019,pyrus calleryana,6,0,0,40.761,-73.9815,3.000000000952241e-05,0.00018099999999776628,2.0,1.6,5.0,51.0
2323,40.761133,-73.981417,Manhattan,10019,cornus mas,0,0,0,40.761,-73.9815,8.300000000360797e-05,0.00013299999999816237,2.0,1.6,5.0,51.0
2324,40.761133,-73.981417,Manhattan,10019,cornus mas,0,0,0,40.761,-73.9815,8.300000000360797e-05,0.00013299999999816237,2.0,1.6,5.0,51.0
2325,40.761568,-73.980512,Manhattan,10019,pyrus calleryana,7,0,0,40.761,-73.9815,0.0009879999999924394,0.0005679999999941288,2.0,1.6,5.0,51.0
2326,40.76113699,-73.98140611,Manhattan,10019,pyrus calleryana,4,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2327,40.76117268,-73.98148552,Manhattan,10019,pyrus calleryana,4,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2328,40.76117268,-73.98148552,Manhattan,10019,pyrus calleryana,4,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2329,40.76117268,-73.98148552,Manhattan,10019,pyrus calleryana,5,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2330,40.76117268,-73.98148552,Manhattan,10019,tilia cordata,4,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2331,40.76117268,-73.98148552,Manhattan,10019,pyrus calleryana,5,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2332,40.76117268,-73.98148552,Manhattan,10019,pyrus calleryana,5,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2333,40.76117268,-73.98148552,Manhattan,10019,pyrus calleryana,4,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2334,40.76113699,-73.98140611,Manhattan,10019,tilia cordata,6,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2335,40.76113699,-73.98140611,Manhattan,10019,tilia cordata,7,0,0,40.761,-73.9815,0.0009647999999913281,0.0004754499999961581,2.0,2.1666666666666665,5.0,51.0
2336,40.764398,-73.979474,Manhattan,10019,unknown stump ,0,0,0,40.764,-73.9795,2.6000000005410584e-05,0.00039799999999701186,1.0,1.0,4.0,32.0
2337,40.764398,-73.979474,Manhattan,10019,celtis occidentalis,5,0,0,40.764,-73.9795,2.6000000005410584e-05,0.00039799999999701186,1.0,1.0,4.0,32.0
2338,40.764374,-73.979416,Manhattan,10019,ginkgo biloba,4,0,0,40.764,-73.9795,8.400000000108321e-05,0.0003739999999936572,1.0,1.0,4.0,32.0
2339,40.76424639,-73.9791346,Manhattan,10019,tilia cordata,3,0,0,40.764,-73.9795,1.7279999994457285e-05,0.00034803999999866164,2.0,1.5,4.0,32.0
2340,40.76424639,-73.9791346,Manhattan,10019,tilia cordata,3,0,0,40.764,-73.9795,1.7279999994457285e-05,0.00034803999999866164,2.0,1.5,4.0,32.0
2341,40.76424639,-73.9791346,Manhattan,10019,tilia cordata,3,0,0,40.764,-73.9795,1.7279999994457285e-05,0.00034803999999866164,2.0,1.5,4.0,32.0
2342,40.76434799,-73.97937643,Manhattan,10019,tilia cordata,4,0,1,40.764,-73.9795,1.7279999994457285e-05,0.00034803999999866164,2.0,1.5,4.0,32.0
2343,40.76433152,-73.97933673,Manhattan,10019,ginkgo biloba,4,0,0,40.764,-73.9795,1.7279999994457285e-05,0.00034803999999866164,2.0,1.5,4.0,32.0
2344,40.76424639,-73.9791346,Manhattan,10019,tilia cordata,2,0,0,40.764,-73.9795,1.7279999994457285e-05,0.00034803999999866164,2.0,1.5,4.0,32.0
2345,40.76424639,-73.9791346,Manhattan,10019,tilia cordata,3,0,1,40.764,-73.9795,1.7279999994457285e-05,0.00034803999999866164,2.0,1.5,4.0,32.0
2346,40.76902056,-73.98620908,Manhattan,10019,tilia cordata,7,0,0,40.769,-73.9865,0.0007812800000124298,0.0005450600000003192,2.0,2.0,7.0,9.0
2347,40.76902056,-73.98620908,Manhattan,10019,gleditsia triacanthos,7,0,0,40.769,-73.9865,0.0007812800000124298,0.0005450600000003192,2.0,2.0,7.0,9.0
2348,40.76902056,-73.98620908,Manhattan,10019,gleditsia triacanthos,7,0,0,40.769,-73.9865,0.0007812800000124298,0.0005450600000003192,2.0,2.0,7.0,9.0
2349,40.76902056,-73.98620908,Manhattan,10019,gleditsia triacanthos,7,0,0,40.769,-73.9865,0.0007812800000124298,0.0005450600000003192,2.0,2.0,7.0,9.0
2350,40.76903979,-73.98629933,Manhattan,10019,gleditsia triacanthos,7,0,0,40.769,-73.9865,0.0007812800000124298,0.0005450600000003192,2.0,2.0,7.0,9.0
2351,40.768993,-73.986163,Manhattan,10019,gleditsia triacanthos,6,0,0,40.769,-73.9865,0.0003370000000018081,6.999999996537554e-06,2.0,2.0,7.0,9.0
2352,40.768993,-73.986163,Manhattan,10019,gleditsia triacanthos,6,0,0,40.769,-73.9865,0.0003370000000018081,6.999999996537554e-06,2.0,2.0,7.0,9.0
2353,40.768993,-73.986163,Manhattan,10019,gleditsia triacanthos,6,0,0,40.769,-73.9865,0.0003370000000018081,6.999999996537554e-06,2.0,2.0,7.0,9.0
2354,40.769205,-73.986668,Manhattan,10019,gleditsia triacanthos,3,0,0,40.769,-73.9865,0.00016799999998795556,0.00020500000000112095,2.0,2.0,7.0,9.0
2355,40.769205,-73.986668,Manhattan,10019,gleditsia triacanthos,4,0,0,40.769,-73.9865,0.00016799999998795556,0.00020500000000112095,2.0,2.0,7.0,9.0
2356,40.769205,-73.986668,Manhattan,10019,gleditsia triacanthos,4,0,0,40.769,-73.9865,0.00016799999998795556,0.00020500000000112095,2.0,2.0,7.0,9.0
2357,40.769205,-73.986668,Manhattan,10019,gleditsia triacanthos,4,0,0,40.769,-73.9865,0.00016799999998795556,0.00020500000000112095,2.0,2.0,7.0,9.0
2358,40.769205,-73.986668,Manhattan,10019,gleditsia triacanthos,4,0,0,40.769,-73.9865,0.00016799999998795556,0.00020500000000112095,2.0,2.0,7.0,9.0
2359,40.768993,-73.986163,Manhattan,10019,gleditsia triacanthos,6,0,0,40.769,-73.9865,0.0003370000000018081,6.999999996537554e-06,2.0,2.0,7.0,9.0
2360,40.76251008,-73.98660751,Manhattan,10019,pyrus calleryana,3,0,1,40.7625,-73.987,0.0002312299999971401,0.00012137999999595195,2.0,2.3636363636363638,5.0,49.0
2361,40.76256225,-73.98673023,Manhattan,10019,quercus rubra,2,0,1,40.7625,-73.987,0.0002312299999971401,0.00012137999999595195,2.0,2.3636363636363638,5.0,49.0
2362,40.76256225,-73.98673023,Manhattan,10019,unknown dead,2,0,1,40.7625,-73.987,0.0002312299999971401,0.00012137999999595195,2.0,2.3636363636363638,5.0,49.0
2363,40.76256225,-73.98673023,Manhattan,10019,quercus rubra,2,0,1,40.7625,-73.987,0.0002312299999971401,0.00012137999999595195,2.0,2.3636363636363638,5.0,49.0
2364,40.76256225,-73.98673023,Manhattan,10019,unknown dead,1,0,0,40.7625,-73.987,0.0002312299999971401,0.00012137999999595195,2.0,2.3636363636363638,5.0,49.0
2365,40.763042,-73.987893,Manhattan,10019,pyrus calleryana,6,0,0,40.763,-73.988,0.00010699999999985721,4.2000000000541604e-05,2.0,2.142857142857143,4.0,39.0
2366,40.763065,-73.987948,Manhattan,10019,pyrus calleryana,6,0,0,40.763,-73.988,5.199999999661031e-05,6.49999999993156e-05,2.0,2.142857142857143,4.0,39.0
2367,40.763112,-73.988061,Manhattan,10019,gleditsia triacanthos,9,0,0,40.763,-73.988,6.100000000230921e-05,0.00011200000000144428,2.0,2.142857142857143,4.0,39.0
2368,40.763135,-73.988116,Manhattan,10019,pyrus calleryana,5,0,0,40.763,-73.988,0.0001160000000055561,0.00013500000000021828,2.0,2.142857142857143,4.0,39.0
2369,40.763112,-73.988061,Manhattan,10019,pyrus calleryana,5,0,0,40.763,-73.988,6.100000000230921e-05,0.00011200000000144428,2.0,2.142857142857143,4.0,39.0
2370,40.763065,-73.987948,Manhattan,10019,gleditsia triacanthos,10,0,0,40.763,-73.988,5.199999999661031e-05,6.49999999993156e-05,2.0,2.142857142857143,4.0,39.0
2371,40.763088,-73.988003,Manhattan,10019,pyrus calleryana,5,0,0,40.763,-73.988,3.000000006636583e-06,8.800000000519503e-05,2.0,2.142857142857143,4.0,39.0
2372,40.76302348,-73.98782754,Manhattan,10019,gleditsia triacanthos,13,0,1,40.763,-73.988,7.347999999751664e-05,5.082999999928006e-05,2.0,2.0,4.0,39.0
2373,40.76302623,-73.98787807,Manhattan,10019,pyrus calleryana,5,0,0,40.763,-73.988,7.347999999751664e-05,5.082999999928006e-05,2.0,2.0,4.0,39.0
2374,40.76300976,-73.98783837,Manhattan,10019,pyrus calleryana,8,0,0,40.763,-73.988,7.347999999751664e-05,5.082999999928006e-05,2.0,2.0,4.0,39.0
2375,40.76304271,-73.98791778,Manhattan,10019,pyrus calleryana,5,0,0,40.763,-73.988,7.347999999751664e-05,5.082999999928006e-05,2.0,2.0,4.0,39.0
2376,40.76305918,-73.98795749,Manhattan,10019,pyrus calleryana,8,0,1,40.763,-73.988,7.347999999751664e-05,5.082999999928006e-05,2.0,2.0,4.0,39.0
2377,40.76305918,-73.98795749,Manhattan,10019,pyrus calleryana,3,0,0,40.763,-73.988,7.347999999751664e-05,5.082999999928006e-05,2.0,2.0,4.0,39.0
2378,40.76302348,-73.98782754,Manhattan,10019,pyrus calleryana,11,0,0,40.763,-73.988,7.347999999751664e-05,5.082999999928006e-05,2.0,2.0,4.0,39.0
2379,40.766895,-73.987322,Manhattan,10019,pyrus calleryana,3,0,0,40.767,-73.987,0.0003220000000112577,0.00010500000000490672,2.0,2.0,9.0,6.0
2380,40.766801,-73.987098,Manhattan,10019,malus pumila,4,0,0,40.767,-73.987,9.800000000836917e-05,0.00019900000000205864,2.0,2.0,9.0,6.0
2381,40.76744788,-73.98671482,Manhattan,10019,zelkova serrata,3,0,1,40.767,-73.987,0.00023163000000181455,0.0002095200000056252,2.0,1.75,9.0,6.0
2382,40.76742866,-73.98662457,Manhattan,10019,pyrus calleryana,6,0,0,40.767,-73.987,0.00023163000000181455,0.0002095200000056252,2.0,1.75,9.0,6.0
2383,40.76742866,-73.98662457,Manhattan,10019,gleditsia triacanthos,7,0,0,40.767,-73.987,0.00023163000000181455,0.0002095200000056252,2.0,1.75,9.0,6.0
2384,40.76742866,-73.98662457,Manhattan,10019,gleditsia triacanthos,5,0,0,40.767,-73.987,0.00023163000000181455,0.0002095200000056252,2.0,1.75,9.0,6.0
